begin,end,participant,utterance,source,utterance_raw,language,corpus,duration,uid,nature,utterance_stripped,nwords,nchar,n,rank,freq,overlap,priorby,FTO,overlapped,talk_all,talk_rel,load,transitions,turns_all,turns_rel,participants,rank_perc,freq_perc
776518,777980,spreker1 [v] (TIE0),gingen we met curtis lunchen,/dutch2/DVA13U,gingen we met curtis lunchen,dutch,dutch2,1462,dutch-04-624-776518,talk,gingen we met curtis lunchen,5,28,1,205,1.5556098217596995e-10,NA,self,NA,NA,12020,0.68585690515807,1.17566510172144,4,10,0.6,2,100,69
777980,780582,spreker1 [v] (TIE0),en dan werd dat geld zo uitgespreid op louisa's schoot,/dutch2/DVA13U,en dan werd dat geld zo uitgespreid op louisa's schoot,dutch,dutch2,2602,dutch-04-625-777980,talk,en dan werd dat geld zo uitgespreid op louisa's schoot,10,54,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,12710,0.761841070023603,1.05740432612313,3,9,0.666666666666667,2,100,69
779327,779868,spreker2 [v] (TIE2),[laugh],/dutch2/DVA13U,ggg,dutch,dutch2,541,dutch-04-626-779327,laugh,NA,NA,NA,NA,NA,NA,full,other,-1255,NA,12457,0.222686039977523,1.11193430331161,3,9,0.333333333333333,2,NA,NA
780582,781192,spreker1 [v] (TIE0),weet je wel dat,/dutch2/DVA13U,weet je wel dat,dutch,dutch2,610,dutch-04-627-780582,talk,weet je wel dat,4,15,1,205,1.5556098217596995e-10,NA,other,714,NA,10868,0.744755244755245,1.1304347826087,4,9,0.666666666666667,2,100,69
781192,781637,spreker1 [v] (TIE0),tellen,/dutch2/DVA13U,tellen,dutch,dutch2,445,dutch-04-628-781192,talk,tellen,1,6,1,205,1.5556098217596995e-10,NA,self,NA,NA,11313,0.754795368160523,1.12466447957053,4,10,0.7,2,100,69
782317,783606,spreker1 [v] (TIE0),dus ja dat was wel uh,/dutch2/DVA13U,dus ja dat was wel uh,dutch,dutch2,1289,dutch-04-629-782317,talk,dus ja dat was wel uh,6,21,1,205,1.5556098217596995e-10,NA,self,NA,NA,11208,0.752498215560314,1.07018046405042,3,10,0.7,2,100,69
784182,784838,spreker1 [v] (TIE0),was wel leuk,/dutch2/DVA13U,was wel leuk,dutch,dutch2,656,dutch-04-630-784182,talk,was wel leuk,3,12,14,192,2.1778537504635796e-9,NA,self,NA,overlapped,11012,0.825463131129677,1.06201176584049,3,10,0.8,2,26,75
784516,785886,spreker2 [v] (TIE2),wat doet louisa zelf ook alweer?,/dutch2/DVA13U,wat doet louisa zelf ook alweer?,dutch,dutch2,1370,dutch-04-631-784516,talk,wat doet louisa zelf ook alweer?,6,32,1,205,1.5556098217596995e-10,partial,other,-322,NA,10172,0.187868659064098,0.96280170373876,3,9,0.222222222222222,2,100,69
786427,787014,spreker2 [v] (TIE2),even kwijt,/dutch2/DVA13U,even kwijt,dutch,dutch2,587,dutch-04-632-786427,talk,even kwijt,2,10,1,205,1.5556098217596995e-10,NA,self,NA,NA,9562,0.261242417904204,0.911013719512195,3,9,0.333333333333333,2,100,69
787210,788523,spreker1 [v] (TIE0),uh ze is diëtiste,/dutch2/DVA13U,uh ze is diëtiste,dutch,dutch2,1313,dutch-04-633-787210,talk,uh ze is diëtiste,4,17,1,205,1.5556098217596995e-10,NA,other,196,NA,9413,0.73462233081908,0.892819880489424,4,9,0.666666666666667,2,100,69
789213,789651,spreker2 [v] (TIE2),ah,/dutch2/DVA13U,ah,dutch,dutch2,438,dutch-04-634-789213,talk,ah,1,2,2018,15,3.139220620311074e-7,NA,other,690,overlapped,7249,0.405021382259622,0.702150329329717,4,9,0.444444444444444,2,18,83
789559,790756,spreker1 [v] (TIE0),maar uhm,/dutch2/DVA13U,maar uhm,dutch,dutch2,1197,dutch-04-635-789559,talk,maar uhm,2,8,411,38,6.393556367432367e-8,partial,other,-92,NA,7905,0.697027197975965,0.776980538627875,4,9,0.666666666666667,2,21,81
790982,793193,spreker1 [v] (TIE0),het is dus vrij lastig om op die manier,/dutch2/DVA13U,het is dus vrij lastig om op die manier,dutch,dutch2,2211,dutch-04-636-790982,talk,het is dus vrij lastig om op die manier,9,39,1,205,1.5556098217596995e-10,NA,self,NA,NA,9506,0.748053860719546,0.792100658278477,4,9,0.666666666666667,2,100,69
794022,796797,spreker1 [v] (TIE0),aan de bak te komen in engeland hoewel d'r heel veel vacatures zijn,/dutch2/DVA13U,aan de bak te komen in engeland hoewel d'r heel veel vacatures zijn,dutch,dutch2,2775,dutch-04-637-794022,talk,aan de bak te komen in engeland hoewel d'r heel veel vacatures zijn,13,67,1,205,1.5556098217596995e-10,NA,self,NA,NA,10547,0.772921209822698,0.836068172810147,4,8,0.625,2,100,69
797395,798294,spreker1 [v] (TIE0),maar ze kan gewoon,/dutch2/DVA13U,maar ze kan gewoon,dutch,dutch2,899,dutch-04-638-797395,talk,maar ze kan gewoon,4,18,1,205,1.5556098217596995e-10,NA,self,NA,NA,7520,0.941755319148936,0.828102631868737,1,5,0.8,2,100,69
798386,800078,spreker2 [v] (TIE2),de diploma's zijn niet uh,/dutch2/DVA13U,de diploma's zijn niet uh,dutch,dutch2,1692,dutch-04-639-798386,talk,de diploma's zijn niet uh,5,25,1,205,1.5556098217596995e-10,NA,other,92,overlapped,9212,0.231220147633522,0.847860101242522,2,6,0.333333333333333,2,100,69
799790,800769,spreker1 [v] (TIE0),dan moet dat eerst dus,/dutch2/DVA13U,dan moet dat eerst dus,dutch,dutch2,979,dutch-04-640-799790,talk,dan moet dat eerst dus,5,22,1,205,1.5556098217596995e-10,partial,other,-288,overlapped,8556,0.802244039270687,0.874220905282518,2,5,0.8,2,100,69
800078,800850,spreker2 [v] (TIE2),vergelijkbaar?,/dutch2/DVA13U,vergelijkbaar?,dutch,dutch2,772,dutch-04-641-800078,talk,vergelijkbaar?,1,14,1,205,1.5556098217596995e-10,partial,other,-691,overlapped,9328,0.264150943396226,0.945277665180381,3,6,0.333333333333333,2,100,69
800769,803740,spreker1 [v] (TIE0),omgezet worden en ze wil nu dat is nu gelukt dan,/dutch2/DVA13U,omgezet worden en ze wil nu dat is nu gelukt dan,dutch,dutch2,2971,dutch-04-642-800769,talk,omgezet worden en ze wil nu dat is nu gelukt dan,11,48,1,205,1.5556098217596995e-10,partial,other,-81,overlapped,12299,0.799658508821855,0.964022574071171,4,7,0.714285714285714,2,100,69
801207,801483,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,276,dutch-04-643-801207,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-2533,NA,10364,0.264376688537244,1.06647458324758,5,7,0.428571428571429,2,10,100
804143,806687,spreker1 [v] (TIE0),en ze wil nu lid worden van die diëtistenvereniging*n maar daar moet je dan,/dutch2/DVA13U,en ze wil nu lid worden van die diëtistenvereniging*n maar daar moet je dan,dutch,dutch2,2544,dutch-04-644-804143,talk,en ze wil nu lid worden van die diëtistenvereniging*n maar daar moet je dan,14,75,1,205,1.5556098217596995e-10,NA,other,2660,NA,10133,0.729596368301589,1.09050796383986,6,7,0.571428571428571,2,100,69
807090,808253,spreker1 [v] (TIE0),twee handtekeningen,/dutch2/DVA13U,twee handtekeningen,dutch,dutch2,1163,dutch-04-645-807090,talk,twee handtekeningen,2,19,1,205,1.5556098217596995e-10,NA,self,NA,NA,11296,0.757436260623229,1.04033892061153,6,8,0.625,2,100,69
808599,809105,spreker1 [v] (TIE0),van,/dutch2/DVA13U,van,dutch,dutch2,506,dutch-04-646-808599,talk,van,1,3,122,94,1.8978439825468336e-8,NA,self,NA,NA,9211,0.88622299424601,0.988835212023618,4,7,0.714285714285714,2,22,79
809105,810130,spreker1 [v] (TIE0),volle leden hebben,/dutch2/DVA13U,volle leden hebben,dutch,dutch2,1025,dutch-04-647-809105,talk,volle leden hebben,3,18,1,205,1.5556098217596995e-10,NA,self,NA,NA,10236,0.897616256350137,0.989941972920696,4,8,0.75,2,100,69
811431,811926,spreker2 [v] (TIE2),oké,/dutch2/DVA13U,oké,dutch,dutch2,495,dutch-04-648-811431,talk,oké,1,3,89,124,1.3844927413661329e-8,NA,other,1301,NA,5733,0.0863422291993721,0.73660542207375,1,5,0.2,2,23,78
812134,812456,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,322,dutch-04-649-812134,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,208,NA,6055,0.918249380677126,0.728377240466739,2,6,0.833333333333333,2,10,100
812882,813158,spreker1 [v] (TIE0),nou,/dutch2/DVA13U,nou,dutch,dutch2,276,dutch-04-650-812882,talk,nou,1,3,2038,14,3.170332816746268e-7,NA,self,NA,NA,6607,0.883305584985621,0.732889628397116,3,8,0.75,2,18,84
812882,813158,spreker2 [v] (TIE2),ge*a,/dutch2/DVA13U,ge*a,dutch,dutch2,276,dutch-04-651-812882,talk,ge*a,1,4,1,205,1.5556098217596995e-10,NA,other,426,NA,6607,0.116694415014379,0.732889628397116,3,8,0.25,2,100,69
813607,816163,spreker1 [v] (TIE0),daar ken je d'r legio van als je net in engeland aankomt,/dutch2/DVA13U,daar ken je d'r legio van als je net in engeland aankomt,dutch,dutch2,2556,dutch-04-652-813607,talk,daar ken je d'r legio van als je net in engeland aankomt,12,56,1,205,1.5556098217596995e-10,NA,other,449,NA,9163,0.915857251991706,0.762312811980033,4,9,0.777777777777778,2,100,69
816163,816566,spreker1 [v] (TIE0),dus,/dutch2/DVA13U,dus,dutch,dutch2,403,dutch-04-653-816163,talk,dus,1,3,1101,21,1.7127264137574296e-7,NA,self,NA,overlapped,7022,0.890202221589291,0.741029970451667,4,9,0.777777777777778,2,19,82
816209.0000000001,818052,spreker2 [v] (TIE2),ja je belt toch gewoon even de ledenlijst langs?,/dutch2/DVA13U,ja je belt toch gewoon even de ledenlijst langs?,dutch,dutch2,1842.9999999998836,dutch-04-654-816209,talk,ja je belt toch gewoon even de ledenlijst langs?,9,48,1,205,1.5556098217596995e-10,partial,other,46.000000000116415,NA,8864,0.294787906137184,0.808611567232257,5,10,0.3,2,100,69
818293,819625,spreker1 [v] (TIE0),nou ja dat heeft ze dus nu uh,/dutch2/DVA13U,nou ja dat heeft ze dus nu uh,dutch,dutch2,1332,dutch-04-655-818293,talk,nou ja dat heeft ze dus nu uh,8,29,1,205,1.5556098217596995e-10,NA,other,241,overlapped,9033,0.710727333111923,0.819245419916561,6,10,0.7,2,100,69
819349,820005,spreker2 [v] (TIE2),ja [laugh],/dutch2/DVA13U,ja ggg,dutch,dutch2,656,dutch-04-656-819349,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-276,overlapped,8158,0.400710958568277,0.951481222299977,6,9,0.444444444444444,2,10,100
819625,821594,spreker1 [v] (TIE0),ze gaat nu gewoon bij een ziekenhuis naar binnen stappen,/dutch2/DVA13U,ze gaat nu gewoon bij een ziekenhuis naar binnen stappen,dutch,dutch2,1969,dutch-04-657-819625,talk,ze gaat nu gewoon bij een ziekenhuis naar binnen stappen,10,56,1,205,1.5556098217596995e-10,partial,other,-380,overlapped,10127,0.677199565517922,0.996457738856637,7,10,0.6,2,100,69
821444,821836,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,392,dutch-04-658-821444,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-150,overlapped,10024,0.3158419792498,1.03318903318903,7,10,0.4,2,10,100
821594,822872,spreker1 [v] (TIE0),of ze heeft een afspraak en uh,/dutch2/DVA13U,of ze heeft een afspraak en uh,dutch,dutch2,1278,dutch-04-659-821594,talk,of ze heeft een afspraak en uh,7,30,1,205,1.5556098217596995e-10,partial,other,1589,NA,11302,0.719872588922315,1.052523747439,8,11,0.636363636363636,2,100,69
822929,823332,spreker2 [v] (TIE2),ja,/dutch2/DVA13U,ja,dutch,dutch2,403,dutch-04-660-822929,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,57,overlapped,10831,0.304034715169421,1.11372750642674,7,9,0.444444444444444,2,10,100
823194,826199,spreker1 [v] (TIE0),dus ik zei tegen d'r nou meteen aftroggelen die handtekening [laugh],/dutch2/DVA13U,dus ik zei tegen d'r nou meteen aftroggelen die handtekening ggg,dutch,dutch2,3005,dutch-04-661-823194,talk,dus ik zei tegen d'r nou meteen aftroggelen die handtekening,10,60,1,205,1.5556098217596995e-10,partial,other,-138,overlapped,13836,0.76199768719283,1.09879288437103,8,10,0.6,2,100,69
824875,826994,spreker2 [v] (TIE2),ja dat zou ik ook doen [laugh] ja,/dutch2/DVA13U,ja dat zou ik ook doen ggg ja,dutch,dutch2,2119,dutch-04-662-824875,talk,ja dat zou ik ook doen ja,7,25,1,205,1.5556098217596995e-10,partial,other,-1324,NA,13399,0.403910739607433,1.23709722093989,9,10,0.5,2,100,69
827765,829937,spreker1 [v] (TIE0),dus maar ja nu heeft ze af en toe uitzendwerk*n en uh,/dutch2/DVA13U,dus maar ja nu heeft ze af en toe uitzendwerk*n en uh,dutch,dutch2,2172,dutch-04-663-827765,talk,dus maar ja nu heeft ze af en toe uitzendwerk*n en uh,12,53,1,205,1.5556098217596995e-10,NA,other,771,NA,13326,0.732102656461054,1.1444520783236,8,9,0.555555555555556,2,100,69
830386,831756,spreker2 [v] (TIE2),ze moet 'n beetje de draai vinden?,/dutch2/DVA13U,ze moet 'n beetje de draai vinden?,dutch,dutch2,1370,dutch-04-664-830386,talk,ze moet 'n beetje de draai vinden?,7,34,1,205,1.5556098217596995e-10,NA,other,449,NA,10739,0.398919824937145,1.04140806826998,6,7,0.571428571428571,2,100,69
832136,833534,spreker1 [v] (TIE0),ja maar 't gaat al wel een stuk beter,/dutch2/DVA13U,ja maar 't gaat al wel een stuk beter,dutch,dutch2,1398,dutch-04-665-832136,talk,ja maar 't gaat al wel een stuk beter,9,37,1,205,1.5556098217596995e-10,NA,other,380,NA,10467,0.628164708130314,0.986987270155587,5,6,0.5,2,100,69
833534,834922,spreker1 [v] (TIE0),ik ben ook nog bij hun huis uh,/dutch2/DVA13U,ik ben ook nog bij hun huis uh,dutch,dutch2,1388,dutch-04-666-833534,talk,ik ben ook nog bij hun huis uh,8,30,1,205,1.5556098217596995e-10,NA,self,NA,NA,8447,0.586953948147271,0.84074848213397,3,5,0.6,2,100,69
835590,837622,spreker1 [v] (TIE0),geweest echt in zo'n buitenwijk wel,/dutch2/DVA13U,geweest echt in zo'n buitenwijk wel,dutch,dutch2,2032,dutch-04-667-835590,talk,geweest echt in zo'n buitenwijk wel,6,35,1,205,1.5556098217596995e-10,NA,self,NA,NA,8360,0.836124401913876,0.848128233742518,2,5,0.8,2,100,69
837981,839604,spreker2 [v] (TIE2),toen herman net in dublin woonde,/dutch2/DVA13U,toen herman net in dublin woonde,dutch,dutch2,1623,dutch-04-668-837981,talk,toen herman net in dublin woonde,6,32,1,205,1.5556098217596995e-10,NA,other,359,NA,7811,0.383177570093458,0.84736385333044,2,5,0.4,2,100,69
839604,841308,spreker2 [v] (TIE2),toen duurde het heeft denk ikwel,/dutch2/DVA13U,toen duurde het heeft denk ikwel,dutch,dutch2,1704,dutch-04-669-839604,talk,toen duurde het heeft denk ikwel,6,32,1,205,1.5556098217596995e-10,NA,self,NA,NA,9515,0.49364161849711,0.871177440029299,2,6,0.5,2,100,69
841516,843887,spreker2 [v] (TIE2),drie maanden gekost voordat ie daar echt z'n draai had gevonden,/dutch2/DVA13U,drie maanden gekost voordat ie daar echt z'n draai had gevonden,dutch,dutch2,2371,dutch-04-670-841516,talk,drie maanden gekost voordat ie daar echt z'n draai had gevonden,11,63,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,10516,0.5418410041841,0.8949025614841292,1,6,0.5,2,100,69
843841,844152,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,311,dutch-04-671-843841,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-46,NA,8041,0.291381668946648,0.939149731371175,2,5,0.4,2,10,100
844360,846236,spreker2 [v] (TIE2),hielp ook niet dat uh z'n vriendin toen,/dutch2/DVA13U,hielp ook niet dat uh z'n vriendin toen,dutch,dutch2,1876,dutch-04-672-844360,talk,hielp ook niet dat uh z'n vriendin toen,8,39,1,205,1.5556098217596995e-10,NA,other,208,NA,9917,0.763739033982051,0.931523576930302,3,6,0.666666666666667,2,100,69
846421,847607,spreker2 [v] (TIE2),net de hele tijd,/dutch2/DVA13U,net de hele tijd,dutch,dutch2,1186,dutch-04-673-846421,talk,net de hele tijd,4,16,1,205,1.5556098217596995e-10,NA,self,NA,NA,9071,0.965714915665307,0.942343652607521,2,6,0.833333333333333,2,100,69
847607,849656,spreker2 [v] (TIE2),in de drie maanden bijna de hele tijd weg was,/dutch2/DVA13U,in de drie maanden bijna de hele tijd weg was,dutch,dutch2,2049,dutch-04-674-847607,talk,in de drie maanden bijna de hele tijd weg was,10,45,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,11120,0.972032374100719,0.952462526766595,2,7,0.857142857142857,2,100,69
849414,850370,spreker1 [v] (TIE0),weg was ja,/dutch2/DVA13U,weg was ja,dutch,dutch2,956,dutch-04-675-849414,talk,weg was ja,3,10,1,205,1.5556098217596995e-10,partial,other,-242,NA,10453,0.12120922223285201,0.970926992383429,3,7,0.285714285714286,2,100,69
850842,853064,spreker2 [v] (TIE2),pas toen ie een baan toen ie echt een baan kreeg daar,/dutch2/DVA13U,pas toen ie een baan toen ie echt een baan kreeg daar,dutch,dutch2,2222,dutch-04-676-850842,talk,pas toen ie een baan toen ie echt een baan kreeg daar,12,53,1,205,1.5556098217596995e-10,NA,other,472,NA,10971,0.884513717983775,0.95003463803256,4,7,0.714285714285714,2,100,69
853410,853755,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,345,dutch-04-677-853410,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,346,overlapped,8945,0.180212409167132,0.902259431107525,4,7,0.428571428571429,2,10,100
853479,855724,spreker2 [v] (TIE2),en dus ook gewoon van negen tot vijf onder de pannen was,/dutch2/DVA13U,en dus ook gewoon van negen tot vijf onder de pannen was,dutch,dutch2,2245,dutch-04-678-853479,talk,en dus ook gewoon van negen tot vijf onder de pannen was,12,56,1,205,1.5556098217596995e-10,partial,other,3109,NA,11190,0.855942806076854,0.941681393587478,5,8,0.625,2,100,69
855724,857946,spreker2 [v] (TIE2),en daarna met de jongens nog wat ging drinken of zo,/dutch2/DVA13U,en daarna met de jongens nog wat ging drinken of zo,dutch,dutch2,2222,dutch-04-679-855724,talk,en daarna met de jongens nog wat ging drinken of zo,11,51,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,11225,0.884097995545657,0.973969631236443,4,7,0.714285714285714,2,100,69
855747,856173,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,426,dutch-04-680-855747,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,23,NA,11651,0.148227619946786,1.01093275488069,5,8,0.375,2,10,100
857302,858384,spreker1 [v] (TIE0),drinken precies,/dutch2/DVA13U,drinken precies,dutch,dutch2,1082,dutch-04-681-857302,talk,drinken precies,2,15,1,205,1.5556098217596995e-10,NA,self_during_other,-644,NA,11547,0.243266649346151,1.07144845504315,5,8,0.5,2,100,69
858430,858925,spreker2 [v] (TIE2),toen uh,/dutch2/DVA13U,toen uh,dutch,dutch2,495,dutch-04-682-858430,talk,toen uh,2,7,35,171,5.444634376158949e-9,NA,other,46,NA,9993,0.718903232262584,1.05067816212806,5,8,0.5,2,25,76
858925,861067,spreker2 [v] (TIE2),en ging en toen ging ie tennissen en en zeilen en zo,/dutch2/DVA13U,en ging en toen ging ie tennissen en en zeilen en zo,dutch,dutch2,2142,dutch-04-683-858925,talk,en ging en toen ging ie tennissen en en zeilen en zo,12,52,1,205,1.5556098217596995e-10,NA,self,NA,NA,12135,0.768520807581376,1.04136273920879,5,9,0.555555555555556,2,100,69
861067,861873,spreker2 [v] (TIE2),en toen langzaam,/dutch2/DVA13U,en toen langzaam,dutch,dutch2,806,dutch-04-684-861067,talk,en toen langzaam,3,16,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,9763,0.810201782239066,1.15360983102919,3,8,0.625,2,100,69
861216,861562,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,346,dutch-04-685-861216,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,149,NA,10109,0.217528934612721,1.19449367836465,4,9,0.444444444444444,2,10,100
861873,862725,spreker2 [v] (TIE2),kwam 't op gang,/dutch2/DVA13U,kwam 't op gang,dutch,dutch2,852,dutch-04-686-861873,talk,kwam 't op gang,4,15,1,205,1.5556098217596995e-10,NA,other,311,overlapped,10961,0.799379618647934,1.17670424047236,5,10,0.6,2,100,69
862287,862586,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,299,dutch-04-687-862287,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-438,NA,11260,0.221847246891652,1.20880300590446,6,11,0.454545454545455,2,10,100
862989,863300,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,311,dutch-04-688-862989,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,self_during_other,264,overlapped,11571,0.242762077607813,1.16996966632963,6,12,0.5,2,10,100
863093,865257,spreker2 [v] (TIE2),maar die periode dat ie geen baan had en z'n vriendin er niet was,/dutch2/DVA13U,maar die periode dat ie geen baan had en z'n vriendin er niet was,dutch,dutch2,2164,dutch-04-689-863093,talk,maar die periode dat ie geen baan had en z'n vriendin er niet was,14,65,1,205,1.5556098217596995e-10,partial,other,507,NA,13735,0.795485984710593,1.15936524014518,7,13,0.538461538461538,2,100,69
865257,867098,spreker2 [v] (TIE2),toen voelde ie zich denk ik helemaal niet lekker,/dutch2/DVA13U,toen voelde ie zich denk ik helemaal niet lekker,dutch,dutch2,1841,dutch-04-690-865257,talk,toen voelde ie zich denk ik helemaal niet lekker,9,48,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,12986,0.810257200061605,1.14172674520837,6,12,0.583333333333333,2,100,69
867075,868265,spreker1 [v] (TIE0),nee precies nou ja,/dutch2/DVA13U,nee precies nou ja,dutch,dutch2,1190,dutch-04-691-867075,talk,nee precies nou ja,4,18,1,205,1.5556098217596995e-10,partial,other,-23,NA,11528,0.28001387925052,1.05153698805072,6,11,0.454545454545455,2,100,69
868473,868981,spreker1 [v] (TIE0),precies,/dutch2/DVA13U,precies,dutch,dutch2,508,dutch-04-692-868473,talk,precies,1,7,249,56,3.8734684561816533e-8,NA,self,NA,overlapped,10459,0.25375274882876,1.04007557677009,5,10,0.5,2,21,80
868542,869478,spreker2 [v] (TIE2),logisch trouwens,/dutch2/DVA13U,logisch trouwens,dutch,dutch2,936,dutch-04-693-868542,talk,logisch trouwens,2,16,1,205,1.5556098217596995e-10,partial,other,277,overlapped,11395,0.767090829311101,1.07978773808396,6,11,0.545454545454545,2,100,69
869443,869882,spreker1 [v] (TIE0),ja,/dutch2/DVA13U,ja,dutch,dutch2,439,dutch-04-694-869443,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-35,NA,9692,0.319129178704086,1.09948950652297,7,11,0.545454545454545,2,10,100
869882,872008,spreker1 [v] (TIE0),nou ja dat dat heeft zij natuurlijk ook wel uh,/dutch2/DVA13U,nou ja dat dat heeft zij natuurlijk ook wel uh,dutch,dutch2,2126,dutch-04-695-869882,talk,nou ja dat dat heeft zij natuurlijk ook wel uh,10,46,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,11818,0.441614486376713,1.08015720683667,7,12,0.583333333333333,2,100,69
